Product Name,Score,PS,Brand Name,Price
Samsung SCH-A870 Cell Phone Verizon or PagePlus,4.0,1,Samsung,11.11
Samsung SCH-A930 CDMA 3G Cell Phone Black Verizon or PagePlus,2.0,1,Samsung,14.99
Samsung SCH-U540 Cell Phone Verizon or PagePlus,3.185185185185185,1,Samsung,24.95
Samsung SGH a777 - Cellular phone - 3G - WCDMA (UMTS) / GSM - slider - Blue - AT&T,4.390476190476191,1,Samsung,99.99
Samsung SGH-A237 Black No Contract AT&T Cell Phone,3.4,1,Samsung,17.47
Samsung SGH-A237 Blue No Contract AT&T Cell Phone,3.5,1,Samsung,15.99
Samsung SGH-A237 Red No Contract AT&T Cell Phone,4.6,1,Pantech,39.95
Samsung SGH-A657 Rubberized - Rugby Bar Phone - Push to Talk - Flash Light - Unlocked,3.25,1,Samsung,35.99
Samsung SGH-A707 Red phone (Cingular / AT&T),4.071428571428571,1,Samsung,16.66
Samsung SGH-T259 3G Global GSM Cell Phone - T-Mobile,4.538461538461538,1,Samsung,249.99
Samsung SGH-T429 Slider Cell phone,3.2222222222222223,1,Samsung,18.88
Samsung SGH-T469 Gravity 2 Phone T-Mobile Sim Orange,3.3448275862068964,1,Samsung,15.55
Samsung SGH-T929 Memoir 8MP,2.0,1,Samsung,99.99
Samsung SGH-T989 Galaxy S II 16GB White Android Phone - T-Mobile,3.1052631578947367,1,Samsung,109.74
Samsung SGH-a177 Quad-band Cell Phone - Unlocked,3.5,1,Samsung,14.44
Samsung SGH-a237 Quad-band Cell Phone,3.7586206896551726,1,Samsung,12.22
Samsung SM-G900T unlocked Galaxy S5 4G LTE (Gold),4.333333333333333,1,Samsung,159.99
Samsung SM-G900V - Galaxy S5 - 16GB Android Smartphone Verizon + GSM - Black (Certified Refurbished),2.6,1,Samsung,174.99
"Samsung SM-G900V Unlocked Galaxy S5 Smartphone, 16GB Android GSM (Certified Refurbished) - White/Gold",3.3333333333333335,1,Samsung,59.23
Samsung SPH-M520 Used Cell Phone Sprint,3.857142857142857,1,Samsung,15.55
"Samsung Solstice A887 Unlocked Phone with Touch Screen, 3G Support, 2MP Camera and GPS - No Warranty - Black",3.391304347826087,1,Samsung,24.99
Samsung Stratosphere 2 Verizon Android Smart Phone / No Contract Ready To Activate On Your Verizon Service,4.0,1,Samsung,99.99
"Samsung Strive A687 Unlocked GSM Slider Phone , Full QWERTY Keyboard, 2MP Camera, A-GPS, Bluetooth and microSD Slot - Purple",2.7586206896551726,1,Samsung,199.99
Samsung Strive SGH-A687 Black AT&T Cell Phone,4.285714285714286,1,Samsung,22.5
"Samsung Sunburst A697 Unlocked GSM Cell Phone with Quad-Band, Touchscreen, 2MP Camera, GPS, Bluetooth and microSDHC Slot - Black",3.8333333333333335,1,Samsung,49.95
Samsung Sunburst SGH-A697 Cell Phone AT&T,3.5454545454545454,1,Samsung,129.99
"Samsung T139 Unlocked Phone with Camera, Bluetooth and Speakerphone - Unlocked Phone - US Warranty - Gray",3.739795918367347,1,Samsung,33.95
"Samsung T229 Unlocked Phone with Tri-Band GSM, Camera and Bluetooth (Red)",3.3636363636363638,1,Samsung,35.49
"Samsung T469 Berry Mauve Gravity 2 II Unlocked Phone with QWERTY Keyboard, 2MP Camera and Music Player - US Warranty",3.4285714285714284,1,Samsung,17.77
Samsung T669 Gravity Touch Full Qwerty Keyboard T-mobile Cell Phone,3.1486486486486487,1,Samsung,17.0
Samsung T959 Galaxy S Vibrant 4G GSM Unlocked Android Smartphone,3.0059880239520957,1,Samsung,69.99
Samsung T959V Vibrant 4G Black Unlocked Phone - MS,3.4,1,Samsung,44.99
"Samsung T989 Galaxy S II 4G Unlocked GSM Smartphone with 8 MP Camera, Android OS, 16 GB Internal Memory, Touchscreen, Wi-Fi, and GPS (Black)",3.0161290322580645,1,Samsung,69.5
"Samsung Trender M380 Sprint CDMA Phone with 1.3MP Camera, QWERTY Keyboard, Bluetooth and MicroSD Slot - Sapphire Blue",2.6153846153846154,1,Samsung,59.99
Samsung U340 Cell Phone (Verizon),3.1549295774647885,1,Samsung,159.99
Samsung U365 Gusto 2 Prepaid Phone Verizon Wireless,4.352941176470588,1,Samsung,44.35
Samsung U380 Brightside 3G Verizon CDMA Smartphone - Black,3.772357723577236,1,Samsung,189.99
Samsung U380 Brightside Verizon Wireless Cdma Metallic Black -No Contract-,3.25,1,Samsung,58.98
"Samsung Wireless Charger Pad, International Version for Samsung Galaxy S7 / S7 Edge - Black",3.1301775147928996,1,Wireless,18.99
Samsung express 3 Unlocked 4G LTE 8GB Android 6.0 5MP Flash Camera J120a,4.5,1,Samsung,98.7
Samsung galaxy Note 5 SM-N920A Unlocked 64gb White,4.243243243243243,2,Samsung,403.0
Samsung i435 S4 Mini 8GB Verizon - Blue,4.8,1,Samsung,85.99
"Samsung i5500 Corby Galaxy 5 Android Smartphone with Wi-Fi, Bluetooth, GPS, Touch Screen - No Warranty - Black",3.6987951807228914,1,Samsung,79.94
"Samsung i8910 Omnia HD 8GB Quad-Band Unlocked Phone with 8 MP Camera, Wi-Fi, gps navigation, Bluetooth --International Version with Warranty (Black)",3.0,1,Samsung,253.88
SamsungBlackJackII1617,3.4,1,Samsung,20.0
Sanyo Katana Eclipse X Black No Contract Sprint Cell Phone,3.3333333333333335,1,Sanyo,225.99
Sanyo Katana II SCP-6650 Silver Sprint Cell Phone,3.0,1,Sanyo,229.99
"Sanyo Katana LX 3800 Cell Phone for Sprint, Pink,",4.0,1,"Sanyo, katana",11.11
"Sanyo Katana LX 3800 Phone, Blue (Sprint)",2.5,1,Sanyo,20.48
Sanyo Katana LX Black No Contract Sprint Cell Phone,3.5,1,Sanyo,254.91
Sanyo Pro 200 Silver Sprint Flip Phone,3.6923076923076925,1,Sanyo,79.95
Sanyo SCP-3810 Gray Sprint Cell Phone,4.0,1,Sanyo,99.95
"Sanyo Zio SCP-8600 Sprint CDMA Phone with 3G, Android 2.1 OS, Touchscreen, GPS, 3.2MP Camera, Wi-Fi and Bluetooth - Black/Silver",2.5,1,Kyocera,119.99
Sch-u370,2.0,1,Samsung,14.01
Seawolf Wireless Unlocked Senior Cell Phone with SOS button (1 month mobile service included),5.0,1,Seawolf technologies,29.99
Sharp FX Plus Android Smartphone for AT&T,2.0,1,Sharp,249.99
Sidekick Id GSM Cell Phone,2.8,1,Sidekick,35.0
Silent Circle Blackphone BP1 - Factory Unlocked Phone - Retail Packaging - Black,3.0,2,Blackphone,270.7
Silent Circle Blackphone BP2 - Factory Unlocked Phone - Retail Packaging - Black,2.8333333333333335,3,Silent circle,632.34
Silent Circle Blackphone BP2 - Factory Unlocked Phone - Retail Packaging - Black with Silent Circle Genuine Official Bumper Case for Blackphone 2 - Retail Packing,2.7142857142857144,3,Circle,647.03
"Sky Devices Fuego 4.0D Unlocked Dualsim, Mediatek MT6572M 1.0Ghz Arm Cortexa7 Dual-Core Global Smartphone with 512MB ROM/256MB RAM, 4.4 KitKat, 4"" WVGA Display, White",4.0,1,Sky devices,32.22
"Smart Watch,[U.S. Warranty]JoyGeek All-in-1 Bluetooth Watch Wrist Watch Phone with SIM Card Slot and NFC for IOS Apple iPhone,Android Samsung HTC Sony LG Smartphones(Gold)",2.8726415094339623,1,Joygeek,49.41
"Smart watch, GEEKERA Bluetooth Watch Phone All-in-1 with IP65 Waterproof, Heart Rate Monitor, for iOS Apple iPhone and Android Samsung, LG, HTC, Huawei ( Black )",3.0,1,Geekera,159.99
"Smart watch,[1 Year Warranty]JoyGeek Gear S Bluetooth Watch Phone for iPhone and android SmartPhones(Black)",2.238095238095238,1,Joygeek,21.16
"Smart&Cool® Smart Watch for Android phone,Help you Sending and receiving texts,Phone speaker ,phonebook contacts,control your phone's music,weather report and so on",3.3529411764705883,1,Smart&cool,48.0
Smartphone 1.0g Dual Core Dual SIM 4.0 Inch LCD Screen No-contract Mobile Phone (Rose),5.0,1,Generic,37.99
"Smartphone Unlocked 5.5"" Android 5.1 MTK6580 Quad Core Dual Sim Quadband-JUNING 3G Cellphone Black",3.625,1,Juning,99.99
Smartphone Yota Yotaphone 2 Factory Unlocked Screen (E-ink on Back) - International Version No Warranty,3.9166666666666665,1,Yota,159.45
"Smartphones Unlocked CHSLING 5.5"" IPS HD Anroid 5.1 MTK6580 Quad Core ROM 8GB 5.0MP Camera Blue",2.9,1,Chsling,99.99
"Smartwatch,[1 Year Warranty]JoyGeek Gear S Bluetooth watch Phone for iPhone and android SmartPhones(Silver)",2.2941176470588234,1,Joygeek,14.67
Snopow M8 Ip68 Waterproof Dustproof Shockproof Rugged Outdoor Hiking 3g 2g Unlocked Cell Phone Dual Sim Quad Core Android 4.4/ptt Walkie-talkie NFC OTG LED Torch Gps 4.5 Inch Smartphone（yellow）,4.0,2,Shenzhen snopow outdoor technology co.ltd,370.0
Snopow M9 Ip68 Waterproof Dustproof Shockproof Snowproof Rugged Outdoor Hiking 3g Unlocked Cell Phone Dual Sim Quad Core Android 4.4/ptt Walkie-talkie NFC OTG LED Torch Gps 4.5 Inch Smartphone（yellow）,3.2857142857142856,2,Shenzhen snopow outdoor technology co.ltd,413.0
Snopow M9 Lte Ip68 Waterproof Dustproof Shockproof Rugged Outdoor Hiking 4g 3g 2g Unlocked Cell Phone Dual Sim Quad Core Android 5.1/ptt Walkie Talkie NFC OTG LED Torch Gps 4.5 Inch Smartphone（yellow）,2.3333333333333335,3,Shenzhen snopow outdoor technology co.ltd,613.0
Social Drive 4G Android 4.2 Smartphone Unlocked Dual Sim (Black),1.5,1,Social,125.25
Sonim Rugged Unlocked GSM Phone with Built in gps navigation and 2 Mega Pixel Camera (Black),2.75,2,Sonim technologies,300.0
"Sonim XP5560 BOLT SL Ultra Rugged IP-68, MIL SPEC-810G Certified Military rugged Cell Phone XP 5560 (AT&T) GSM",1.0,1,Rugged,119.95
"Sony Ericcson X8 - E15a Unlocked Cell Phone with 3.15 MP Camera, Bluetooth, gps navigation--International Version with Warranty (White with Bundle Pink and Aqua)",3.7142857142857144,2,Sony,449.99
Sony Ericcson X8 - E15a Unlocked Cell Phone with 3.15 MP Camera--International Version with Warranty,4.0,1,Sony,79.99
"Sony Ericsson C905a Unlocked Phone with Wi-Fi, 8 MP Camera and GPS - Unlocked Phone - International Version - Black",3.0,1,Sony,114.0
"Sony Ericsson CK15EUBLK Txt Pro Unlocked GSM Smartphone with 3MP Camera, Wi-Fi, QWERTY keyboard, Black",3.375,1,Sony,152.99
"Sony Ericsson Cedar J108i Unlocked QuadBand GSM Phone with 2 MP Camera, Bluetooth, and MicroSD Slot--International Version with No US Warranty (Black/Silver)",5.0,2,Sony,269.1
Sony Ericsson Equinox Tm717 3g GPS RSS Reader Stereo Bluetooth T-mobile Cell Phone,3.411764705882353,1,Sony,26.05
Sony Ericsson F305 Quadband Cellular Phone - 2mp Camera - International Version with No Warranty (Black),1.0,1,Sony,179.1
"Sony Ericsson K550i Cyber-shot Unlocked Cell Phone with 2 MP Camera, MP3/Video Player, Memory Stick Micro Slot--U.S. Version with Warranty (Jet Black)",4.0,2,Sony,269.1
Sony Ericsson K790a Phone (Unlocked),4.5,1,Sony,26.5
Sony Ericsson K800i Unlocked Triband Cybershot Phone (Black),2.5,1,Sony,67.0
"Sony Ericsson K850i Cyber-shot Unlocked Cell Phone with 5 MP Camera, U.S./International 3G, Media Player, M2 Memory Slot--International Version with No Warranty (Velvet Blue)",3.1666666666666665,2,Sony,269.1
Sony Ericsson LIVE VIEW,3.0,1,Sony,59.99
"Sony Ericsson P1i Unlocked Cell Phone with 3.2 MP Camera, 3G, Wi-Fi, MP3/Video Player, Memory Stick Micro Slot--International Version with No Warranty (Silver Black)",4.75,1,Sony,109.0
"Sony Ericsson R800IEUWH Xperia PLAY PlayStation Certified Android Smartphone with 5MP Camera, Touchscreen, Wi-Fi, Bluetooth - Unlocked Phone - International Version - White",4.3,1,Sony,194.0
"Sony Ericsson S500i Unlocked Cell Phone with 2 MP Camera, MP3/Video Player, Memory Stick Micro Slot--U.S. Version with Warranty (Mysterious Green)",3.68,1,Sony,115.55
"Sony Ericsson SONYC905SILV C905a Unlocked Phone with Wi-Fi, 8MP Camera and GPS - Unlocked Phone - No Warranty - Silver",2.8,2,Sony,269.1
Sony Ericsson T303 Triband GSM Unlocked World Phone (Pink) - International Version No Warranty,1.0,1,World,65.99
Sony Ericsson T303 Triband GSM World Phone (Unlocked) - Silver - International Version No Warranty,1.0,1,World,50.5
"Sony Ericsson T715a Unlocked GSM Phone with 3.15MP Camera, Bluetooth, FM Radio, MP3 Player and microSD Slot - Silver/Black",4.5,2,Sony,269.1
Sony Ericsson TM506 Unlocked QUAD-Band 3G GSM Cell Phone,3.6666666666666665,2,Sony,269.1
"Sony Ericsson U20IEUPK XPERIA X10 Mini Pro Unlocked GSM Android Smartphone with 5 MP Camera, Bluetooth, Wi-Fi, Touch Screen, QWERTY Keyboard - Unlocked Phone - International Version - Pink",4.0,1,Sony,225.0
"Sony Ericsson Unlocked Vivaz U5 U5i (Blue) Unlocked, International Version with No Warranty",3.3846153846153846,1,Sony,136.5
"Sony Ericsson Vivaz U5a Unlocked Phone with Symbian, 8.1 MP Camera, HD Video, Wi-Fi and GPS - U.S. Version - Blue",3.0,1,Sony,183.33
"Sony Ericsson W200a Unlocked Cell Phone with MP3/Video Player, Memory Stick Micro Slot--U.S. Version with Warranty (Rhythm Black)",3.5,1,Sony,52.99
Sony Ericsson W20i Zylo Quadband Unlocked GSM Phone with 3 MP Camera--International Version with No U.S. Warranty (Black),5.0,2,Sony,269.1
Sony Ericsson W350a Unlocked Phone with Camera and Music Player - Unlocked Phone - US Warranty - White,1.5,1,Sony,65.0
Sony Ericsson W350i Walkman Tri Band Phone (Black),3.5,1,Sony,29.99
Sony Ericsson W508 Tri-band Cell Phone - Unlocked,4.0,2,Sony,269.1
Sony Ericsson W518 GSM 3MP 3G Global Music Cell Phone AT&T NEW,5.0,1,Sony,31.11
Sony Ericsson W580i Quadband Phone with 2MP Camera (Unlocked) Boulevard Black,4.0625,1,Sony,99.0
Sony Ericsson W580i Unlocked Cell Phone -- U.S. Warranty,3.5454545454545454,2,Sony,269.1
Sony Ericsson W580i Unlocked Quadband Phone (Black),3.5,2,Sony,269.1
Sony Ericsson W580i Walkman Cellular Phone Pink (unlocked),3.0,1,Sony,4.58
Sony Ericsson W595 Quad-band Cell Phone - Unlocked (Black),4.0,2,Sony,269.1
"Sony Ericsson W810i Unlocked Cell Phone with 2 MP Camera, MP3/Video Player, Memory Stick Duo--International Version with No Warranty (Black)",4.2105263157894735,1,Sony,99.0
"Sony Ericsson W880i Unlocked Cell Phone with 2 MP Camera, 3G, MP3/Video Player, Memory Stick Pro Duo Slot--International Version with No Warranty (Steel Silver)",4.333333333333333,2,Sony,269.1
Sony Ericsson W910i Noble Black Quadband 3G Walkman Unlocked Phone,1.0,2,Sony,269.05
Sony Ericsson W995 Walkman Unlocked GSM Cell Phone International Version Sim Free Mobile,2.0,2,Sony,269.1
"Sony Ericsson W995a Walkman Unlocked Phone with 3G, 8.1 MP, WiFi, Stereo Bluetooth, and Assisted GPS--U.S. Version with Warranty (Progressive Black)",4.0,2,Sony,269.1
"Sony Ericsson Walkman W518a Unlocked GSM Phone with 3.2MP Camera, GPS and Bluetooth - Red",3.033333333333333,1,Sony,31.2375
"Sony Ericsson Walkman W580 Unlocked GSM Phone with 2MP Camera, Video, Bluetooth and FM Radio - White",3.1538461538461537,2,Sony,269.1
Sony Ericsson X10 Mini E10i Black Unlocked Android Phone (Internation Version No US Warrenty),4.1,1,Sony,89.99
"Sony Ericsson XPERIA X1 Unlocked Phone with 3G, 3.2 MP Camera, Wi-Fi, GPS, Bluetooth, and MicroSD Slot--U.S. Version with Warranty (Silver)",4.428571428571429,1,Sony,199.99
"Sony Ericsson XPERIA X10 Mini E10i Unlocked Smartphone with 5 MP Camera, Android OS, gps navigation, Wi-Fi and Bluetooth--International Version with Warranty (Lime)",4.428571428571429,1,Sony,143.99
"Sony Ericsson XPERIA X10 Mini E10i Unlocked Smartphone with 5 MP Camera, Android OS, gps navigation, Wi-Fi and Bluetooth--International Version with Warranty (Pearl White/Pink)",4.027777777777778,1,Sony,106.95
"Sony Ericsson XPERIA X10 Mini E10i Unlocked Smartphone with 5 MP Camera, Android OS, gps navigation, Wi-Fi and Bluetooth--International Version with Warranty (Silver)",3.823529411764706,1,Sony,99.95
"Sony Ericsson XPERIA X10 Mini Pro (U20i) Unlocked GSM Android Smartphone with Wi-Fi, QWERTY and 5 MP Camera - Unlocked Phone - International Warranty (Black)",3.9285714285714284,1,Sony,130.0
"Sony Ericsson XPERIA X8 (E15i) Unlocked GSM Android Smartphone with 3MP Camera, Touchscreen, Wi-Fi, Bluetooth and GPS--International Version with No US Warranty (White/Dark Blue)",4.285714285714286,1,Sony,125.0
Sony Ericsson Xperia Arc S / LT18i (White) / Unlocked International Gsm Phone,4.117647058823529,1,Sony,190.0
Sony Ericsson Xperia Ion 4G LT28a AT&T Android Smartphone - Black,2.4545454545454546,1,Sony,79.99
Sony Ericsson Xperia Mini ST15i Unlocked GSM Android Smartphone--International Version with No US Warranty (Black),3.4,2,Sony,399.92
Sony Ericsson Xperia Mini ST15i Unlocked GSM Android Smartphone--International Version with No US Warranty (White),3.75,1,Sony,70.31
Sony Ericsson Xperia PLAY Android Phone (Verizon Wireless),3.756521739130435,3,Sony,599.99
Sony Ericsson Xperia Play R800a Unlocked Phone - No Warranty - Black,3.8333333333333335,1,Sony,143.85
Sony Ericsson Xperia Play R800i Unlocked Phone and Gaming Device with Android OS and Slide-Out Gamepad,4.169117647058823,1,Sony,83.88
Sony Ericsson Z520a - Cellular phone - GSM - folder (flip),3.3333333333333335,1,Sony,19.98
"Sony Ericsson Z610i Unlocked Cell Phone with 2 MP Camera, 3G, MP3/Video Player, Memory Stick Micro Slot--International Version with No Warranty (Airy Blue)",3.75,1,Sony,99.0
Sony Ericsson Z750i Unlocked GSM Flip Phone - Phantom Gray,2.3333333333333335,1,Sony,185.0
"Sony XPERIA Z3 Plus E6533 32GB Black 3G/4G , Dual SIM Unlocked Factory 4G LTE - International Version No Warranty",1.0,2,Sony,314.99
Sony Xperia Acro S LT26W Unlocked Android Phone--U.S. Warranty (Black),3.25,2,Sony,330.4
Sony Xperia C5 Ultra E5553 16GB 6-inch 4G LTE Factory Unlocked (BLACK) - International Stock No Warranty,3.857142857142857,2,Sony,279.0
Sony Xperia C5 Ultra E5553 16GB 6-inch 4G LTE Factory Unlocked (SOFT MINT) - International Stock No Warranty,5.0,2,Sony,279.99
Sony Xperia E C1504 Unlocked Android Phone--U.S. Warranty (Pink),4.00531914893617,1,Sony,189.99
Sony Xperia E C1504 Unlocked Android Phone--U.S. Warranty (White),3.940379403794038,1,Sony,34.99
Sony Xperia E C1604 Dual-SIM Unlocked Android Phone--U.S. Warranty (Black),3.5978835978835977,1,Sony,64.99
"Sony Xperia E1 D2004 Unlocked GSM 4"" Android Dual-Core Smartphone - Black (International Version)",2.3846153846153846,1,Sony,53.41
"Sony Xperia E1 D2004 Unlocked GSM 4"" Android Dual-Core Smartphone - White - International Version",2.2857142857142856,1,Sony,59.99
Sony Xperia E1 Dual Sim Smart Phone Factory Unlocked D2105 4GB - Black,5.0,1,Sony,229.32
"Sony Xperia L C2105 Red (Factory Unlocked) 4.3"" , 8 Mp, 1 GHZ Dual Core , 8gb Ship Worldwide",2.3333333333333335,1,Sony,139.99
Sony Xperia M C1904 - Single SIM- Unlocked - US Warranty - (Black),4.457446808510638,1,Sony,99.95
Sony Xperia M2 Aqua - Unlocked (White),2.0,1,Sony,209.0
Sony Xperia M2 HSPA+ DUAL SIM D2302 Unlocked GSM Android Smartphone - Retail Packaging - Purple,4.375,1,Sony,149.99
Sony Xperia M4 Aqua 16GB GSM/LTE Unlocked Cell Phone - Black (U.S. Warranty),3.5572916666666665,1,Sony,199.99
Sony Xperia M4 Aqua E2303 4G White International Version no warranty,4.75,1,Sony,204.12
Sony Xperia M4 Aqua E2363 Dual SIM 5.0-Inch Factory Unlocked Smartphone (Black) - International Stock No Warranty,3.744186046511628,2,Sony,350.0
Sony Xperia M4 Aqua E2363 Dual SIM 5.0-Inch Factory Unlocked Smartphone (Red) - International Stock No Warranty,3.744186046511628,1,Sony,249.0
Sony Xperia M4 Aqua E2363 Dual SIM 5.0-Inch Factory Unlocked Smartphone (White) - International Stock No Warranty,3.876923076923077,1,Sony,239.0
Sony Xperia M5 E5653 16GB 5-inch 4G LTE Factory Unlocked (BLACK) - International Stock No Warranty,2.9565217391304346,1,Sony,238.5
Sony Xperia M5 E5653 16GB 5-inch 4G LTE Factory Unlocked (GOLD) - International Stock No Warranty,2.9565217391304346,1,Sony,259.99
"Sony Xperia M5 E5663 16GB Black, 5"", Dual Sim, 3GB Ram, Unlocked International Model, No Warranty",3.3684210526315788,2,Sony,279.5
"Sony Xperia M5 E5663 16GB Gold, 5.5"", Dual Sim, 3GB Ram, Unlocked International Model, No Warranty",3.3684210526315788,2,Sony,355.0
"Sony Xperia M5 E5663 16GB White, 5.5"", Dual Sim, 3GB Ram, Unlocked International Model, No Warranty",3.3684210526315788,2,Sony,284.0
Sony Xperia Miro ST23A Unlocked Android Phone with 5 MP Camera and 3.5-Inch Screen--U.S. Warranty (Black/Pink),3.9565217391304346,1,Sony,139.99
Sony Xperia Miro ST23A Unlocked Android Phone with 5 MP Camera and 3.5-Inch Screen--U.S. Warranty (White),3.9565217391304346,1,Sony,120.0
"Sony Xperia P LT22i-BK Unlocked Phone with 8 MP Camera, Android 2.3 OS, Dual-Core Processor, and 4-Inch Touchscreen--U.S.Warranty (Black)",4.076923076923077,1,Sony,154.77
"Sony Xperia P LT22i-RD Unlocked Phone with 8 MP Camera, Android 2.3 OS, Dual-Core Processor, and 4-Inch Touchscreen--U.S.Warranty (Red)",4.0,1,Sony,174.84
"Sony Xperia Sp C5303 Black (Factory Unlocked) 4.6"" Hd,8 Mp, 1.7ghz Dual Core S4 Fast Shipping All the World By Fedex",4.096153846153846,1,Sony,159.99
Sony Xperia T2 Ultra D5303 8GB White LTE Unlocked Smartphone - International Version No Warranty,3.909090909090909,2,Sony,436.25
"Sony Xperia Tablet Z Sgp321 Black (Factory Unlocked) Wi-fi + 4g , 16gb , 10.1"" - International Version No Warranty",5.0,2,Sony,399.99
Sony Xperia X Compact - Unlocked Smartphone - 32GB - Black (US Warranty),4.17948717948718,2,Sony,499.99
Sony Xperia X Compact - Unlocked Smartphone - 32GB - Mist Blue (US Warranty),4.291666666666667,2,Sony,499.99
Sony Xperia X Compact - Unlocked Smartphone - 32GB - White (US Warranty),4.3061224489795915,2,Sony,499.99
"Sony Xperia X F5122 DUAL SIM 5.0"" 23MP 64GB Smartphone - International Version / No Warranty (BLACK)",5.0,2,Sony,399.0
Sony Xperia X Performance F8132 64GB 5 Inch 13MP/23MP Dual SIM 4G LTE Factory Unlocked - International Stock No Warranty (WHITE),4.666666666666667,2,X,499.0
"Sony Xperia X Performance F8132 DUAL SIM 5.0"" 23MP 64GB Smartphone - International Version / No Warranty (BLACK)",4.666666666666667,2,X,480.26
"Sony Xperia X Performance Smartphone Unlocked 4G LTE (Screen: 5"" - 64 GB - Dual Nano-SIM - Android Marshmallow 6.0) (Graphite Black)",3.4,2,X,514.99
"Sony Xperia X Performance Smartphone Unlocked 4G LTE (Screen: 5"" - 64 GB - Dual Nano-SIM - Android Marshmallow 6.0) (White)",4.555555555555555,2,X,514.99
"Sony Xperia X Performance unlocked smartphone,32GB Lime Gold (US Warranty)",3.8666666666666667,3,Sony,549.99
"Sony Xperia X Performance unlocked smartphone,32GB Rose Gold (US Warranty)",3.8666666666666667,3,Sony,549.99
"Sony Xperia X Performance unlocked smartphone,32GB White (US Warranty)",4.260869565217392,3,Sony,549.99
"Sony Xperia X unlocked smartphone,32GB Black (US Warranty)",3.5,2,Sony,399.99
"Sony Xperia X unlocked smartphone,32GB Lime Gold (US Warranty)",3.441860465116279,2,Sony,399.99
"Sony Xperia X unlocked smartphone,32GB Rose Gold (US Warranty)",3.441860465116279,2,Sony,399.99
"Sony Xperia X unlocked smartphone,32GB White (US Warranty)",3.5555555555555554,2,Sony,399.99
"Sony Xperia XA F3116 16GB Graphite Black, Dual Sim, 5"", Unlocked International Model, No Warranty",3.6666666666666665,1,Sony,246.99
"Sony Xperia XA F3116 16GB White, Dual Sim, 5"", Unlocked International Model, No Warranty",3.6666666666666665,1,Sony,244.99
"Sony Xperia XA Ultra unlocked smartphone,16GB Black (US Warranty)",3.857142857142857,2,Sony,329.99
"Sony Xperia XA Ultra unlocked smartphone,16GB Lime Gold (US Warranty)",3.727272727272727,2,Sony,329.99
"Sony Xperia XA Ultra unlocked smartphone,16GB White (US Warranty)",3.823529411764706,2,Sony,329.99
Sony Xperia XZ - Unlocked Smartphone - 32GB - Forest Blue (US Warranty),4.173913043478261,3,Sony,649.99
Sony Xperia XZ - Unlocked Smartphone - 32GB - Mineral Black (US Warranty),4.1521739130434785,3,Sony,649.99
Sony Xperia XZ - Unlocked Smartphone - 32GB - Platinum (US Warranty),4.181818181818182,3,Sony,649.99
Sony Xperia XZ F8332 64GB 5.2-Inch 23MP 4G LTE Dual SIM FACTORY UNLOCKED International Stock No Warranty (FOREST BLUE),4.576923076923077,3,Sony,589.5
Sony Xperia XZ F8332 64GB 5.2-Inch 23MP 4G LTE Dual SIM FACTORY UNLOCKED International Stock No Warranty (MINERAL BLACK),4.611111111111111,3,Sony,589.5
Sony Xperia XZ F8332 64GB 5.2-Inch 23MP 4G LTE Dual SIM FACTORY UNLOCKED International Stock No Warranty (PLATINUM),4.6,3,Sony,589.5
Sony Xperia Z C6602 16GB Unlocked GSM Shatter/Water Proof Android Smartphone w/ 13.1MP Camera - White/Black,4.1,2,Sony,399.0
Sony Xperia Z C6602 Unlocked Phone with 5 inch HD Display and 1.5GHz Quad-Core Processor--U.S. Warranty (Black),3.9774436090225564,1,Sony,169.99
Sony Xperia Z C6606 16GB T-Mobile Black Fair Phone,3.0,1,Sony,95.99
Sony Xperia Z1 (C6902) Unlocked GSM Quad-Core Water Resistant/Dust Proof Smartphone w/ 20MP Camera- Black,4.388888888888889,2,Sony,350.0
Sony Xperia Z1 (C6902) Unlocked GSM Quad-Core Water Resistant/Dust Proof Smartphone w/ 20MP Camera- Purple,4.388888888888889,2,Sony,290.0
Sony Xperia Z1 Compact D5503 Android Smartphone (Lime) International Version No Warranty,4.75,2,Sony,299.0
Sony Xperia Z2a D6563 Factory Unlocked GSM 4G LTE Shatter & Waterproof Smartphone w/ 20.7MP Camera - Black (International Version),3.75,1,Sony,65.0
"Sony Xperia Z3 D6633 Factory Unlocked, International Version, Black",3.76056338028169,2,Sony,339.99
Sony Xperia Z3 D6653 16GB (FACTORY UNLOCKED) GSM International Model - Soft Purple - No Warranty,4.090909090909091,2,Sony,299.99
"Sony Xperia Z3 D6653 16GB (FACTORY UNLOCKED) GSM international model - Copper ""No Warranty""",3.6266666666666665,2,Sony,279.95
"Sony Xperia Z3 D6653 GSM Cellphone Unlocked, International Version No Warranty, Black",3.8464730290456433,2,Sony,279.95
Sony Xperia Z3 Plus E6533 32GB Aqua Green Dual Sim Unlocked International GSM model - No Warranty,3.9878048780487805,2,Plus,296.5
Sony Xperia Z3 Plus E6533 32GB Black Dual Sim Unlocked International GSM model - No Warranty,4.010204081632653,2,Sony,303.99
Sony Xperia Z3 Plus E6533 32GB White Dual Sim Unlocked International GSM model - No Warranty,3.978021978021978,2,Sony,299.5
Sony Xperia Z3+ (Z3 Plus) E6533 5.2-Inch 32GB Factory Unlocked Smartphone Dual Sim - International Stock No warranty (Copper),3.973684210526316,2,Sony,300.0
